#,"Date Time, GMT-05:00",DO_concentration,"Temp, °C (LGR S/N: 20880670, SEN S/N: 20880670)","DO Adj Conc, mg/L (LGR S/N: 20880670)","DO Percent Sat, % (LGR S/N: 20880670)","Abs Pres, kPa (LGR S/N: 21132118, SEN S/N: 21132118)"
20465,9/10/2022 20:00,-0.01,26.4,-0.46,-5.7,102.102
20466,9/10/2022 20:15,-0.01,26.38,-0.46,-5.7,102.099
20467,9/10/2022 20:30,-0.01,26.34,-0.46,-5.7,102.099
20468,9/10/2022 20:45,-0.01,26.32,-0.46,-5.7,102.107
20469,9/10/2022 21:00,-0.01,26.28,-0.46,-5.7,102.096
20470,9/10/2022 21:15,-0.01,26.24,-0.46,-5.7,102.118
20471,9/10/2022 21:30,-0.01,26.2,-0.46,-5.7,102.118
20472,9/10/2022 21:45,-0.01,26.16,-0.46,-5.7,102.096
20473,9/10/2022 22:00,-0.01,26.12,-0.46,-5.7,102.096
20474,9/10/2022 22:15,-0.01,26.08,-0.46,-5.7,102.085
20475,9/10/2022 22:30,-0.01,26.06,-0.46,-5.7,102.074
20476,9/10/2022 22:45,-0.01,26.02,-0.46,-5.7,102.074
20477,9/10/2022 23:00,-0.01,26,-0.46,-5.7,102.074
20478,9/10/2022 23:15,-0.01,25.96,-0.46,-5.7,102.085
20479,9/10/2022 23:30,-0.01,25.92,-0.46,-5.7,102.074
20480,9/10/2022 23:45,-0.01,25.9,-0.46,-5.7,102.066
20481,9/11/2022 0:00,-0.01,25.88,-0.46,-5.7,102.069
20482,9/11/2022 0:15,-0.01,25.84,-0.46,-5.7,102.052
20483,9/11/2022 0:30,-0.01,25.82,-0.46,-5.7,102.011
20484,9/11/2022 0:45,-0.01,25.78,-0.46,-5.7,101.989
20485,9/11/2022 1:00,-0.01,25.76,-0.46,-5.7,101.981
20486,9/11/2022 1:15,-0.01,25.74,-0.46,-5.7,101.959
20487,9/11/2022 1:30,-0.01,25.74,-0.46,-5.7,101.984
20488,9/11/2022 1:45,-0.01,25.72,-0.46,-5.7,101.951
20489,9/11/2022 2:00,-0.01,25.72,-0.46,-5.7,101.973
20490,9/11/2022 2:15,-0.01,25.7,-0.46,-5.7,101.973
20491,9/11/2022 2:30,-0.01,25.7,-0.46,-5.7,101.965
20492,9/11/2022 2:45,-0.01,25.7,-0.46,-5.7,101.943
20493,9/11/2022 3:00,-0.01,25.68,-0.46,-5.7,101.943
20494,9/11/2022 3:15,-0.01,25.68,-0.46,-5.7,101.943
20495,9/11/2022 3:30,-0.01,25.68,-0.46,-5.7,101.943
20496,9/11/2022 3:45,-0.01,25.68,-0.46,-5.7,101.951
20497,9/11/2022 4:00,-0.01,25.66,-0.46,-5.7,101.94
20498,9/11/2022 4:15,-0.01,25.66,-0.46,-5.7,101.931
20499,9/11/2022 4:30,-0.01,25.66,-0.46,-5.7,101.931
20500,9/11/2022 4:45,-0.01,25.66,-0.46,-5.7,101.931
20501,9/11/2022 5:00,-0.01,25.64,-0.46,-5.7,101.92
20502,9/11/2022 5:15,-0.01,25.64,-0.46,-5.7,101.931
20503,9/11/2022 5:30,-0.01,25.64,-0.46,-5.7,101.954
20504,9/11/2022 5:45,-0.01,25.64,-0.46,-5.7,101.965
20505,9/11/2022 6:00,-0.01,25.62,-0.46,-5.7,101.976
20506,9/11/2022 6:15,-0.01,25.64,-0.46,-5.7,101.976
20507,9/11/2022 6:30,-0.01,25.62,-0.46,-5.7,101.979
20508,9/11/2022 6:45,-0.01,25.62,-0.46,-5.7,101.993
20509,9/11/2022 7:00,-0.01,25.62,-0.46,-5.7,101.987
20510,9/11/2022 7:15,-0.01,25.62,-0.46,-5.7,101.996
20511,9/11/2022 7:30,-0.01,25.62,-0.47,-5.7,102.02
20512,9/11/2022 7:45,-0.01,25.62,-0.47,-5.7,102.003
20513,9/11/2022 8:00,-0.01,25.64,-0.47,-5.7,102.01
20514,9/11/2022 8:15,-0.01,25.64,-0.47,-5.7,101.993
20515,9/11/2022 8:30,-0.01,25.66,-0.47,-5.7,101.98
20516,9/11/2022 8:45,-0.01,25.68,-0.47,-5.7,101.972
20517,9/11/2022 9:00,-0.01,25.7,-0.47,-5.7,101.967
20518,9/11/2022 9:15,-0.01,25.74,-0.47,-5.7,101.962
20519,9/11/2022 9:30,-0.01,25.78,-0.47,-5.7,101.993
20520,9/11/2022 9:45,-0.01,25.8,-0.47,-5.7,101.967
20521,9/11/2022 10:00,-0.01,25.84,-0.47,-5.7,101.969
20522,9/11/2022 10:15,-0.01,25.86,-0.47,-5.7,101.966
20523,9/11/2022 10:30,-0.01,25.88,-0.47,-5.7,101.933
20524,9/11/2022 10:45,-0.01,25.9,-0.47,-5.7,102.012
20525,9/11/2022 11:00,0.28,26.02,13.03,159.7,101.97
20526,9/11/2022 11:15,0.43,25.4,20.01,242.5,101.968
20527,9/11/2022 11:30,0.29,25.38,13.5,163.5,101.929
20528,9/11/2022 11:45,0.08,25.48,3.72,45.2,101.928
20529,9/11/2022 12:00,-0.01,25.6,-0.47,-5.7,101.965
20530,9/11/2022 12:15,-0.01,25.72,-0.47,-5.7,101.943
20531,9/11/2022 12:30,-0.01,25.82,-0.47,-5.7,101.922
20532,9/11/2022 12:45,-0.01,25.9,-0.47,-5.7,101.914
20533,9/11/2022 13:00,-0.01,26,-0.47,-5.7,101.877
20534,9/11/2022 13:15,-0.01,26.08,-0.47,-5.7,101.892
20535,9/11/2022 13:30,-0.01,26.14,-0.47,-5.7,101.865
20536,9/11/2022 13:45,-0.01,26.2,-0.47,-5.7,101.834
20537,9/11/2022 14:00,-0.01,26.24,-0.47,-5.7,101.81
20538,9/11/2022 14:15,-0.01,26.3,-0.47,-5.7,101.784
20539,9/11/2022 14:30,-0.01,26.34,-0.47,-5.8,101.736
20540,9/11/2022 14:45,-0.01,26.38,-0.47,-5.8,101.732
20541,9/11/2022 15:00,-0.01,26.4,-0.47,-5.8,101.661
20542,9/11/2022 15:15,-0.01,26.44,-0.47,-5.8,101.628
20543,9/11/2022 15:30,0,26.44,0,0,101.636
20544,9/11/2022 15:45,0,26.44,0,0,101.616
20545,9/11/2022 16:00,0,26.42,0,0,101.584
20546,9/11/2022 16:15,0,26.38,0,0,101.559
20547,9/11/2022 16:30,-0.01,26.36,-0.47,-5.8,101.556
20548,9/11/2022 16:45,-0.01,26.34,-0.47,-5.8,101.546
20549,9/11/2022 17:00,-0.01,26.3,-0.47,-5.8,101.546
20550,9/11/2022 17:15,-0.01,26.28,-0.47,-5.8,101.527
20551,9/11/2022 17:30,-0.01,26.26,-0.47,-5.8,101.517
20552,9/11/2022 17:45,-0.01,26.22,-0.47,-5.8,101.518
20553,9/11/2022 18:00,-0.01,26.2,-0.47,-5.8,101.515
20554,9/11/2022 18:15,-0.01,26.18,-0.47,-5.8,101.504
20555,9/11/2022 18:30,-0.01,26.16,-0.47,-5.8,101.508
20556,9/11/2022 18:45,-0.01,26.14,-0.47,-5.8,101.489
20557,9/11/2022 19:00,-0.01,26.12,-0.47,-5.7,101.493
20558,9/11/2022 19:15,-0.01,26.1,-0.47,-5.7,101.485
20559,9/11/2022 19:30,-0.01,26.1,-0.47,-5.7,101.514
20560,9/11/2022 19:45,-0.01,26.08,-0.47,-5.7,101.536
20561,9/11/2022 20:00,-0.01,26.06,-0.47,-5.7,101.555
20562,9/11/2022 20:15,-0.01,26.04,-0.47,-5.7,101.564
20563,9/11/2022 20:30,-0.01,26.02,-0.47,-5.7,101.578
20564,9/11/2022 20:45,-0.01,26.02,-0.47,-5.7,101.539
20565,9/11/2022 21:00,-0.01,26,-0.47,-5.7,101.548
20566,9/11/2022 21:15,-0.01,26,-0.47,-5.7,101.528
20567,9/11/2022 21:30,-0.01,25.98,-0.47,-5.7,101.548
20568,9/11/2022 21:45,-0.01,25.98,-0.47,-5.7,101.517
20569,9/11/2022 22:00,-0.01,25.96,-0.47,-5.7,101.55
20570,9/11/2022 22:15,-0.01,25.96,-0.47,-5.7,101.545
20571,9/11/2022 22:30,-0.01,25.94,-0.47,-5.7,101.542
20572,9/11/2022 22:45,-0.01,25.94,-0.47,-5.7,101.564
20573,9/11/2022 23:00,-0.01,25.92,-0.47,-5.7,101.534
20574,9/11/2022 23:15,-0.01,25.92,-0.47,-5.7,101.534
20575,9/11/2022 23:30,-0.01,25.92,-0.47,-5.7,101.523
20576,9/11/2022 23:45,-0.01,25.9,-0.47,-5.7,101.511
20577,9/12/2022 0:00,-0.01,25.9,-0.47,-5.7,101.489
20578,9/12/2022 0:15,-0.01,25.9,-0.47,-5.7,101.478
20579,9/12/2022 0:30,-0.01,25.9,-0.47,-5.7,101.456
20580,9/12/2022 0:45,-0.01,25.9,-0.47,-5.7,101.445
20581,9/12/2022 1:00,-0.01,25.9,-0.47,-5.7,101.423
20582,9/12/2022 1:15,-0.01,25.9,-0.47,-5.7,101.434
20583,9/12/2022 1:30,-0.01,25.9,-0.47,-5.7,101.393
20584,9/12/2022 1:45,-0.01,25.9,-0.47,-5.7,101.382
20585,9/12/2022 2:00,-0.01,25.9,-0.47,-5.7,101.37
20586,9/12/2022 2:15,-0.01,25.9,-0.47,-5.7,101.348
20587,9/12/2022 2:30,-0.01,25.9,-0.47,-5.7,101.315
20588,9/12/2022 2:45,-0.01,25.9,-0.47,-5.7,101.29
20589,9/12/2022 3:00,-0.01,25.9,-0.47,-5.7,101.279
20590,9/12/2022 3:15,-0.01,25.9,-0.47,-5.7,101.287
20591,9/12/2022 3:30,-0.01,25.9,-0.47,-5.8,101.254
20592,9/12/2022 3:45,-0.01,25.92,-0.47,-5.8,101.274
20593,9/12/2022 4:00,-0.01,25.92,-0.47,-5.8,101.274
20594,9/12/2022 4:15,-0.01,25.92,-0.47,-5.8,101.271
20595,9/12/2022 4:30,-0.01,25.92,-0.47,-5.8,101.293
20596,9/12/2022 4:45,-0.01,25.92,-0.47,-5.8,101.282
20597,9/12/2022 5:00,-0.01,25.92,-0.47,-5.8,101.271
20598,9/12/2022 5:15,-0.01,25.94,-0.47,-5.8,101.29
20599,9/12/2022 5:30,-0.01,25.94,-0.47,-5.8,101.268
20600,9/12/2022 5:45,-0.01,25.94,-0.47,-5.8,101.295
20601,9/12/2022 6:00,-0.01,25.94,-0.47,-5.8,101.306
20602,9/12/2022 6:15,-0.01,25.94,-0.47,-5.8,101.317
20603,9/12/2022 6:30,-0.01,25.94,-0.47,-5.8,101.298
20604,9/12/2022 6:45,-0.01,25.94,-0.47,-5.8,101.31
20605,9/12/2022 7:00,-0.01,25.96,-0.47,-5.8,101.321
20606,9/12/2022 7:15,-0.01,25.96,-0.47,-5.8,101.32
20607,9/12/2022 7:30,-0.01,25.98,-0.47,-5.8,101.344
20608,9/12/2022 7:45,-0.01,25.98,-0.47,-5.8,101.332
20609,9/12/2022 8:00,-0.01,26,-0.47,-5.8,101.326
20610,9/12/2022 8:15,-0.01,26.04,-0.47,-5.8,101.333
20611,9/12/2022 8:30,-0.01,26.06,-0.47,-5.8,101.347
20612,9/12/2022 8:45,-0.01,26.08,-0.47,-5.8,101.337
20613,9/12/2022 9:00,-0.01,26.12,-0.47,-5.8,101.33
20614,9/12/2022 9:15,-0.01,26.16,-0.47,-5.8,101.369
20615,9/12/2022 9:30,-0.01,26.2,-0.47,-5.8,101.376
20616,9/12/2022 9:45,-0.01,26.24,-0.47,-5.8,101.337
20617,9/12/2022 10:00,-0.01,26.28,-0.47,-5.8,101.363
20618,9/12/2022 10:15,-0.01,26.34,-0.47,-5.8,101.361
20619,9/12/2022 10:30,-0.01,26.38,-0.47,-5.8,101.332
20620,9/12/2022 10:45,-0.01,26.42,-0.47,-5.8,101.337
20621,9/12/2022 11:00,-0.01,26.46,-0.47,-5.8,101.328
20622,9/12/2022 11:15,-0.01,26.5,-0.47,-5.8,101.33
20623,9/12/2022 11:30,-0.01,26.52,-0.47,-5.8,101.315
20624,9/12/2022 11:45,-0.01,26.56,-0.47,-5.8,101.308
20625,9/12/2022 12:00,-0.01,26.6,-0.47,-5.8,101.297
20626,9/12/2022 12:15,-0.01,26.62,-0.47,-5.8,101.304
20627,9/12/2022 12:30,-0.01,26.66,-0.47,-5.8,101.283
20628,9/12/2022 12:45,-0.01,26.68,-0.47,-5.8,101.241
20629,9/12/2022 13:00,-0.01,26.72,-0.47,-5.8,101.229
20630,9/12/2022 13:15,-0.01,26.76,-0.47,-5.9,101.217
20631,9/12/2022 13:30,-0.01,26.8,-0.47,-5.9,101.188
20632,9/12/2022 13:45,-0.01,26.84,-0.47,-5.9,101.174
20633,9/12/2022 14:00,-0.01,26.88,-0.47,-5.9,101.154
20634,9/12/2022 14:15,-0.01,26.92,-0.47,-5.9,101.105
20635,9/12/2022 14:30,-0.01,26.96,-0.47,-5.9,101.06
20636,9/12/2022 14:45,-0.01,27,-0.47,-5.9,101.066
20637,9/12/2022 15:00,-0.01,27.04,-0.47,-5.9,101.03
20638,9/12/2022 15:15,-0.01,27.06,-0.47,-5.9,100.987
20639,9/12/2022 15:30,-0.01,27.08,-0.47,-5.9,101
20640,9/12/2022 15:45,-0.01,27.08,-0.47,-5.9,100.989
20641,9/12/2022 16:00,-0.01,27.08,-0.47,-5.9,100.991
20642,9/12/2022 16:15,-0.01,27.08,-0.47,-5.9,100.969
20643,9/12/2022 16:30,-0.01,27.06,-0.47,-5.9,100.948
20644,9/12/2022 16:45,-0.01,27.04,-0.47,-5.9,100.962
20645,9/12/2022 17:00,-0.01,27.04,-0.47,-5.9,100.975
20646,9/12/2022 17:15,-0.01,27.02,-0.47,-5.9,100.955
20647,9/12/2022 17:30,-0.01,27,-0.47,-5.9,100.921
20648,9/12/2022 17:45,-0.01,26.98,-0.47,-5.9,100.934
20649,9/12/2022 18:00,-0.01,26.94,-0.47,-5.9,100.95
20650,9/12/2022 18:15,-0.01,26.94,-0.47,-5.9,100.948
20651,9/12/2022 18:30,-0.01,26.92,-0.47,-5.9,100.944
20652,9/12/2022 18:45,-0.01,26.9,-0.47,-5.9,100.913
20653,9/12/2022 19:00,-0.01,26.88,-0.47,-5.9,100.93
20654,9/12/2022 19:15,-0.01,26.86,-0.47,-5.9,100.959
20655,9/12/2022 19:30,-0.01,26.84,-0.47,-5.9,100.954
20656,9/12/2022 19:45,-0.01,26.82,-0.47,-5.9,100.963
20657,9/12/2022 20:00,-0.01,26.8,-0.47,-5.9,100.958
20658,9/12/2022 20:15,-0.01,26.78,-0.47,-5.9,100.986
20659,9/12/2022 20:30,-0.01,26.78,-0.47,-5.9,101.028
20660,9/12/2022 20:45,-0.01,26.76,-0.47,-5.9,101.037
20661,9/12/2022 21:00,-0.01,26.74,-0.47,-5.9,101.012
20662,9/12/2022 21:15,-0.01,26.72,-0.47,-5.9,101.043
20663,9/12/2022 21:30,-0.01,26.7,-0.47,-5.9,101.004
20664,9/12/2022 21:45,-0.01,26.68,-0.47,-5.9,101.013
20665,9/12/2022 22:00,-0.01,26.66,-0.47,-5.9,101.021
20666,9/12/2022 22:15,-0.01,26.66,-0.47,-5.9,101.01
20667,9/12/2022 22:30,0,26.64,0,0,101.019
20668,9/12/2022 22:45,-0.01,26.62,-0.47,-5.9,101.03
20669,9/12/2022 23:00,-0.01,26.6,-0.47,-5.9,101.016
20670,9/12/2022 23:15,-0.01,26.58,-0.47,-5.9,101.022
20671,9/12/2022 23:30,-0.01,26.56,-0.47,-5.9,101.005
20672,9/12/2022 23:45,-0.01,26.54,-0.47,-5.9,100.997
20673,9/13/2022 0:00,-0.01,26.52,-0.47,-5.9,100.992
20674,9/13/2022 0:15,-0.01,26.5,-0.47,-5.9,100.969
20675,9/13/2022 0:30,-0.01,26.48,-0.47,-5.9,100.972
20676,9/13/2022 0:45,-0.01,26.48,-0.47,-5.9,100.978
20677,9/13/2022 1:00,-0.01,26.46,-0.47,-5.9,100.978
20678,9/13/2022 1:15,-0.01,26.44,-0.47,-5.9,100.956
20679,9/13/2022 1:30,-0.01,26.42,-0.47,-5.8,100.956
20680,9/13/2022 1:45,0,26.42,0,0,100.942
20681,9/13/2022 2:00,0,26.4,0,0,100.928
20682,9/13/2022 2:15,-0.01,26.38,-0.47,-5.8,100.903
20683,9/13/2022 2:30,-0.01,26.36,-0.47,-5.8,100.9
20684,9/13/2022 2:45,-0.01,26.36,-0.47,-5.8,100.886
20685,9/13/2022 3:00,-0.01,26.34,-0.47,-5.8,100.889
20686,9/13/2022 3:15,-0.01,26.34,-0.47,-5.8,100.878
20687,9/13/2022 3:30,-0.01,26.32,-0.47,-5.8,100.889
20688,9/13/2022 3:45,-0.01,26.3,-0.47,-5.8,100.886
20689,9/13/2022 4:00,-0.01,26.3,-0.47,-5.8,100.883
20690,9/13/2022 4:15,-0.01,26.28,-0.47,-5.8,100.88
20691,9/13/2022 4:30,-0.01,26.28,-0.47,-5.8,100.888
20692,9/13/2022 4:45,-0.01,26.28,-0.47,-5.8,100.907
20693,9/13/2022 5:00,-0.01,26.26,-0.47,-5.8,100.918
20694,9/13/2022 5:15,-0.01,26.26,-0.47,-5.8,100.935
20695,9/13/2022 5:30,-0.01,26.24,-0.47,-5.8,100.949
20696,9/13/2022 5:45,-0.01,26.24,-0.47,-5.8,100.941
20697,9/13/2022 6:00,-0.01,26.22,-0.47,-5.8,100.952
20698,9/13/2022 6:15,-0.01,26.22,-0.47,-5.8,100.977
20699,9/13/2022 6:30,-0.01,26.22,-0.47,-5.8,101.011
20700,9/13/2022 6:45,-0.01,26.22,-0.47,-5.8,101.033
20701,9/13/2022 7:00,-0.01,26.22,-0.47,-5.8,101.017
20702,9/13/2022 7:15,-0.01,26.22,-0.47,-5.8,101.047
20703,9/13/2022 7:30,-0.01,26.22,-0.47,-5.8,101.036
20704,9/13/2022 7:45,-0.01,26.24,-0.47,-5.8,101.055
20705,9/13/2022 8:00,-0.01,26.24,-0.47,-5.8,101.077
20706,9/13/2022 8:15,-0.01,26.26,-0.47,-5.8,101.099
20707,9/13/2022 8:30,0.02,26.28,0.94,11.7,101.126
20708,9/13/2022 8:45,-0.01,26.3,-0.47,-5.8,101.174
20709,9/13/2022 9:00,-0.01,26.32,-0.47,-5.8,101.21
20710,9/13/2022 9:15,-0.01,26.36,-0.47,-5.8,101.201
20711,9/13/2022 9:30,-0.01,26.4,-0.47,-5.8,101.227
20712,9/13/2022 9:45,-0.01,26.46,-0.47,-5.8,101.234
20713,9/13/2022 10:00,-0.01,26.52,-0.47,-5.9,101.239
20714,9/13/2022 10:15,-0.01,26.58,-0.47,-5.9,101.249
20715,9/13/2022 10:30,-0.01,26.64,-0.47,-5.9,101.235
20716,9/13/2022 10:45,-0.01,26.72,-0.47,-5.9,101.232
20717,9/13/2022 11:00,-0.01,26.8,-0.47,-5.9,101.205
20718,9/13/2022 11:15,-0.01,26.88,-0.47,-5.9,101.194
20719,9/13/2022 11:30,-0.01,26.96,-0.47,-5.9,101.18
20720,9/13/2022 11:45,-0.01,27.02,-0.47,-5.9,101.166
20721,9/13/2022 12:00,-0.01,27.1,-0.47,-5.9,101.19
20722,9/13/2022 12:15,-0.01,27.16,-0.47,-5.9,101.151
20723,9/13/2022 12:30,-0.01,27.2,-0.47,-5.9,101.162
20724,9/13/2022 12:45,-0.01,27.24,-0.47,-5.9,101.142
20725,9/13/2022 13:00,-0.01,27.3,-0.47,-5.9,101.122
20726,9/13/2022 13:15,-0.01,27.36,-0.47,-6,101.119
20727,9/13/2022 13:30,-0.01,27.4,-0.47,-6,101.089
20728,9/13/2022 13:45,-0.01,27.44,-0.47,-6,101.067
20729,9/13/2022 14:00,-0.01,27.48,-0.47,-6,101.053
20730,9/13/2022 14:15,-0.01,27.52,-0.47,-6,101.068
20731,9/13/2022 14:30,-0.01,27.56,-0.47,-6,101.066
20732,9/13/2022 14:45,-0.01,27.58,-0.47,-6,101.057
20733,9/13/2022 15:00,-0.01,27.62,-0.47,-6,101.066
20734,9/13/2022 15:15,-0.01,27.64,-0.47,-6,101.087
20735,9/13/2022 15:30,-0.01,27.66,-0.47,-6,101.078
20736,9/13/2022 15:45,-0.01,27.66,-0.47,-6,101.084
20737,9/13/2022 16:00,-0.01,27.68,-0.47,-6,101.08
20738,9/13/2022 16:15,-0.01,27.66,-0.47,-6,101.097
20739,9/13/2022 16:30,-0.01,27.62,-0.47,-6,101.121
20740,9/13/2022 16:45,-0.01,27.58,-0.47,-6,101.135
20741,9/13/2022 17:00,0,27.54,0,0,101.125
20742,9/13/2022 17:15,0.01,27.5,0.47,6,101.122
20743,9/13/2022 17:30,0.06,27.44,2.82,35.8,101.148
20744,9/13/2022 17:45,0.1,27.36,4.71,59.6,101.145
20745,9/13/2022 18:00,0.12,27.3,5.65,71.4,101.155
20746,9/13/2022 18:15,0.14,27.22,6.59,83.2,101.143
20747,9/13/2022 18:30,0.09,27.14,4.24,53.4,101.16
20748,9/13/2022 18:45,0.05,27.08,2.35,29.6,101.16
20749,9/13/2022 19:00,0.02,27.02,0.94,11.8,101.164
20750,9/13/2022 19:15,0,26.98,0,0,101.207
20751,9/13/2022 19:30,-0.01,26.92,-0.47,-5.9,101.212
20752,9/13/2022 19:45,-0.01,26.88,-0.47,-5.9,101.213
20753,9/13/2022 20:00,-0.01,26.84,-0.47,-5.9,101.248
20754,9/13/2022 20:15,-0.01,26.8,-0.47,-5.9,101.241
20755,9/13/2022 20:30,-0.01,26.76,-0.47,-5.9,101.238
20756,9/13/2022 20:45,-0.01,26.72,-0.47,-5.9,101.249
20757,9/13/2022 21:00,-0.01,26.68,-0.47,-5.9,101.235
20758,9/13/2022 21:15,-0.01,26.64,-0.47,-5.9,101.261
20759,9/13/2022 21:30,-0.01,26.6,-0.47,-5.9,101.258
20760,9/13/2022 21:45,-0.01,26.58,-0.47,-5.9,101.281
20761,9/13/2022 22:00,-0.01,26.54,-0.47,-5.9,101.296
20762,9/13/2022 22:15,-0.01,26.5,-0.47,-5.9,101.292
20763,9/13/2022 22:30,-0.01,26.46,-0.47,-5.9,101.3
20764,9/13/2022 22:45,-0.01,26.42,-0.47,-5.9,101.285
20765,9/13/2022 23:00,-0.01,26.38,-0.47,-5.8,101.308
20766,9/13/2022 23:15,-0.01,26.34,-0.47,-5.8,101.345
20767,9/13/2022 23:30,-0.01,26.3,-0.47,-5.8,101.349
20768,9/13/2022 23:45,-0.01,26.26,-0.47,-5.8,101.341
20769,9/14/2022 0:00,-0.01,26.24,-0.47,-5.8,101.341
20770,9/14/2022 0:15,-0.01,26.18,-0.47,-5.8,101.338
20771,9/14/2022 0:30,-0.01,26.16,-0.47,-5.8,101.312
20772,9/14/2022 0:45,-0.01,26.12,-0.47,-5.8,101.327
20773,9/14/2022 1:00,-0.01,26.06,-0.47,-5.8,101.33
20774,9/14/2022 1:15,-0.01,26.04,-0.47,-5.8,101.319
20775,9/14/2022 1:30,-0.01,25.98,-0.47,-5.8,101.341
20776,9/14/2022 1:45,-0.01,25.94,-0.47,-5.8,101.356
20777,9/14/2022 2:00,-0.01,25.9,-0.47,-5.8,101.374
20778,9/14/2022 2:15,-0.01,25.86,-0.47,-5.8,101.381
20779,9/14/2022 2:30,-0.01,25.82,-0.47,-5.8,101.373
20780,9/14/2022 2:45,-0.01,25.78,-0.47,-5.8,101.362
20781,9/14/2022 3:00,-0.01,25.72,-0.47,-5.8,101.391
20782,9/14/2022 3:15,-0.01,25.68,-0.47,-5.8,101.398
20783,9/14/2022 3:30,-0.01,25.64,-0.47,-5.8,101.394
20784,9/14/2022 3:45,-0.01,25.6,-0.47,-5.8,101.401
20785,9/14/2022 4:00,-0.01,25.54,-0.47,-5.8,101.401
20786,9/14/2022 4:15,-0.01,25.48,-0.47,-5.8,101.397
20787,9/14/2022 4:30,-0.01,25.44,-0.47,-5.7,101.426
20788,9/14/2022 4:45,-0.01,25.38,-0.47,-5.7,101.455
20789,9/14/2022 5:00,-0.01,25.34,-0.47,-5.7,101.465
20790,9/14/2022 5:15,-0.01,25.28,-0.47,-5.7,101.445
20791,9/14/2022 5:30,-0.01,25.24,-0.47,-5.7,101.47
20792,9/14/2022 5:45,-0.01,25.18,-0.47,-5.7,101.484
20793,9/14/2022 6:00,-0.01,25.12,-0.47,-5.7,101.502
20794,9/14/2022 6:15,-0.01,25.08,-0.47,-5.7,101.53
20795,9/14/2022 6:30,-0.01,25.02,-0.47,-5.7,101.568
20796,9/14/2022 6:45,-0.01,24.98,-0.47,-5.7,101.58
20797,9/14/2022 7:00,-0.01,24.92,-0.47,-5.7,101.608
20798,9/14/2022 7:15,-0.01,24.88,-0.47,-5.7,101.64
20799,9/14/2022 7:30,-0.01,24.84,-0.47,-5.7,101.645
20800,9/14/2022 7:45,-0.01,24.8,-0.47,-5.7,101.639
20801,9/14/2022 8:00,-0.01,24.74,-0.47,-5.7,101.673
20802,9/14/2022 8:15,-0.01,24.7,-0.47,-5.7,101.716
20803,9/14/2022 8:30,-0.01,24.64,-0.47,-5.7,101.718
20804,9/14/2022 8:45,-0.01,24.62,-0.47,-5.7,101.728
20805,9/14/2022 9:00,-0.01,24.58,-0.47,-5.6,101.736
20806,9/14/2022 9:15,-0.01,24.54,-0.47,-5.6,101.78
20807,9/14/2022 9:30,-0.01,24.52,-0.47,-5.6,101.79
20808,9/14/2022 9:45,-0.01,24.52,-0.47,-5.6,101.801
20809,9/14/2022 10:00,-0.01,24.56,-0.47,-5.6,101.813
20810,9/14/2022 10:15,-0.01,24.6,-0.47,-5.6,101.851
20811,9/14/2022 10:30,-0.01,24.66,-0.47,-5.6,101.863
20812,9/14/2022 10:45,-0.01,24.72,-0.47,-5.7,101.857
20813,9/14/2022 11:00,-0.01,24.78,-0.47,-5.7,101.865
20814,9/14/2022 11:15,-0.01,24.86,-0.47,-5.7,101.872
20815,9/14/2022 11:30,-0.01,24.92,-0.47,-5.7,101.859
20816,9/14/2022 11:45,-0.01,24.98,-0.47,-5.7,101.854
20817,9/14/2022 12:00,0,25.04,0,0,101.847
20818,9/14/2022 12:15,0.01,25.1,0.47,5.7,101.836
20819,9/14/2022 12:30,0.04,25.16,1.89,22.8,101.808
20820,9/14/2022 12:45,0.06,25.2,2.83,34.3,101.807
20821,9/14/2022 13:00,0.07,25.24,3.31,40,101.768
20822,9/14/2022 13:15,0.07,25.28,3.31,40.1,101.738
20823,9/14/2022 13:30,0.07,25.32,3.31,40.1,101.736
20824,9/14/2022 13:45,0.05,25.36,2.36,28.7,101.734
20825,9/14/2022 14:00,0.04,25.38,1.89,22.9,101.721
20826,9/14/2022 14:15,0.06,25.38,2.84,34.4,101.712
20827,9/14/2022 14:30,0.06,25.4,2.84,34.4,101.721
20828,9/14/2022 14:45,0.05,25.44,2.36,28.7,101.725
20829,9/14/2022 15:00,0.07,25.46,3.31,40.2,101.727
20830,9/14/2022 15:15,0.09,25.5,4.25,51.8,101.727
20831,9/14/2022 15:30,0.1,25.54,4.73,57.5,101.742
20832,9/14/2022 15:45,0.13,25.58,6.14,74.9,101.751
20833,9/14/2022 16:00,0.15,25.58,7.09,86.4,101.74
20834,9/14/2022 16:15,0.15,25.58,7.09,86.4,101.746
20835,9/14/2022 16:30,0.15,25.58,7.09,86.4,101.77
20836,9/14/2022 16:45,0.08,25.56,3.78,46,101.788
20837,9/14/2022 17:00,0.1,25.54,4.73,57.5,101.79
20838,9/14/2022 17:15,0.12,25.5,5.67,69,101.766
20839,9/14/2022 17:30,0.13,25.48,6.15,74.7,101.769
20840,9/14/2022 17:45,0.14,25.44,6.62,80.4,101.769
20841,9/14/2022 18:00,0.14,25.38,6.62,80.3,101.787
20842,9/14/2022 18:15,0.1,25.34,4.73,57.3,101.771
20843,9/14/2022 18:30,0.13,25.3,6.15,74.5,101.793
20844,9/14/2022 18:45,0.17,25.26,8.04,97.3,101.817
20845,9/14/2022 19:00,0.17,25.2,8.04,97.2,101.811
